Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,total buying,total profit,total sell
8439,8/28/2022 0:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003876,120,140,4,4,480,74.4,560
8440,3/7/2022 0:00,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10000213,40,50,2,2,80,19,100
8441,4/7/2023 0:00,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10002615,10,10,3,2,30,-0.2,30
8442,3/22/2023 0:00,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10002254,80,80,4,2,320,-1.6,320
8443,8/30/2023 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10004586,370,430,2,4,740,102.8,860
8444,11/8/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10002982,0,0,1,2,0,0,0
8445,2/1/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10002538,60,70,3,2,180,28.6,210
8446,4/26/2022 0:00,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,FUR-TA-10001039,230,240,4,3,920,32.8,960
8447,4/15/2023 0:00,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10004963,40,40,4,2,160,-0.8,160
8448,9/12/2022 0:00,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10000277,190,210,2,5,380,29.5,420
8449,11/7/2022 0:00,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,FUR-TA-10004915,540,640,3,2,1620,287.2,1920
8450,11/8/2023 0:00,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Paper,OFF-PA-10003724,30,40,8,4,240,78.4,320
8451,8/9/2022 0:00,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Appliances,OFF-AP-10002906,0,0,1,5,0,0,0
8452,4/10/2022 0:00,First Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10001459,1510,1680,5,4,7550,782.8,8400
8453,7/26/2023 0:00,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10002880,310,340,4,2,1240,113.2,1360
8454,3/7/2023 0:00,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10001780,1290,1550,3,4,3870,718,4650
8455,9/14/2023 0:00,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004748,120,130,5,3,600,46.1,650
8456,12/12/2023 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10001918,180,220,2,5,360,69,440
8457,5/27/2022 0:00,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10001146,90,110,3,4,270,55.6,330
8458,11/25/2022 0:00,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10004364,0,0,3,3,0,0,0
8459,10/20/2023 0:00,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002133,20,30,3,5,60,28.5,90
8460,9/30/2022 0:00,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002225,10,10,3,5,30,-0.5,30
8461,1/19/2022 0:00,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,OFF-BI-10002432,30,30,5,2,150,-0.6,150
8462,11/27/2023 0:00,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Storage,OFF-ST-10000563,80,100,3,2,240,58,300
8463,6/18/2022 0:00,Second Class,Consumer,United States,Holland,Michigan,49423,Central,Office Supplies,Labels,OFF-LA-10001982,10,10,2,4,20,-0.4,20
8464,5/2/2023 0:00,Standard Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10003273,280,300,3,3,840,51,900
8465,2/6/2023 0:00,Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Accessories,TEC-AC-10002718,40,50,4,5,160,37.5,200
8466,6/10/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001505,20,20,3,5,60,-1,60
8467,12/26/2022 0:00,Standard Class,Consumer,United States,Norwich,Connecticut,6360,East,Office Supplies,Appliances,OFF-AP-10000179,330,370,3,4,990,105.2,1110
8468,12/9/2023 0:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10002309,10,10,2,5,20,-0.5,20
8469,6/23/2022 0:00,Standard Class,Corporate,United States,Noblesville,Indiana,46060,Central,Furniture,Tables,FUR-TA-10001950,2220,2680,6,5,13320,2626,16080
8470,6/25/2022 0:00,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Bookcases,FUR-BO-10001972,340,390,4,2,1360,192.2,1560
8471,3/28/2022 0:00,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Technology,Accessories,TEC-AC-10002473,40,50,2,5,80,17.5,100
8472,11/6/2023 0:00,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Furnishings,FUR-FU-10000193,70,80,3,5,210,26,240
8473,10/13/2023 0:00,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Office Supplies,Labels,OFF-LA-10000081,0,0,1,3,0,0,0
8474,12/24/2022 0:00,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Storage,OFF-ST-10000876,10,10,1,5,10,-0.5,10
8475,9/1/2022 0:00,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,OFF-BI-10004492,30,40,4,2,120,39.2,160
8476,3/12/2023 0:00,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Paper,OFF-PA-10001033,60,70,2,4,120,17.2,140
8477,12/18/2022 0:00,Standard Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10004039,30,40,1,3,30,8.8,40
8478,8/20/2022 0:00,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10004552,830,1040,4,5,3320,788,4160
8479,10/24/2022 0:00,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10002578,10,10,2,3,20,-0.3,20
8480,1/19/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004022,20,20,2,4,40,-0.8,40
8481,9/17/2023 0:00,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004100,40,40,2,5,80,-2,80
8482,2/6/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10001860,20,20,3,3,60,-0.6,60
8483,9/10/2022 0:00,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10001297,20,20,2,4,40,-0.8,40
8484,9/26/2022 0:00,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,OFF-BI-10004828,70,80,5,5,350,46,400
8485,12/14/2022 0:00,Same Day,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10002759,160,200,10,2,1600,396,2000
8486,10/25/2023 0:00,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000740,40,50,2,4,80,18,100
8487,6/29/2022 0:00,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001144,90,110,2,4,180,35.6,220
8488,7/31/2023 0:00,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000859,10,10,3,3,30,-0.3,30
8489,2/22/2023 0:00,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Machines,TEC-MA-10001127,8050,8750,5,2,40250,3325,43750
8490,5/3/2022 0:00,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10002557,30,40,8,5,240,78,320
8491,9/1/2022 0:00,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10001731,20,20,7,5,140,-1,140
8492,7/7/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001135,10,10,3,2,30,-0.2,30
8493,12/13/2023 0:00,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10000069,50,60,8,5,400,77,480
8494,2/19/2022 0:00,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Technology,Copiers,TEC-CO-10001943,450,480,3,5,1350,66,1440
8495,5/23/2023 0:00,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,OFF-BI-10000977,10,10,1,2,10,-0.2,10
8496,12/16/2022 0:00,Standard Class,Corporate,United States,Longmont,Colorado,80501,West,Technology,Accessories,TEC-AC-10002942,160,170,3,2,480,26.6,510
8497,3/27/2022 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,OFF-AR-10000588,50,60,3,4,150,27.6,180
8498,2/3/2023 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,TEC-AC-10002001,400,480,3,2,1200,230.4,1440
8499,12/6/2022 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,OFF-SU-10000381,20,20,2,2,40,-0.4,40
8500,2/19/2022 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10001617,50,50,6,3,300,-1.5,300
8501,9/12/2023 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10001878,90,100,2,2,180,18,200
8502,7/5/2023 0:00,Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000376,20,20,2,2,40,-0.4,40
8503,11/26/2022 0:00,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003396,170,180,3,4,510,22.8,540
8504,7/15/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003363,10,10,2,2,20,-0.2,20
8505,5/14/2022 0:00,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10003298,350,370,4,2,1400,72.6,1480
8506,5/27/2022 0:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10001757,10,10,9,5,90,-0.5,90
8507,3/1/2023 0:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10004633,30,30,5,5,150,-1.5,150
8508,12/10/2022 0:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001453,130,150,3,2,390,57,450
8509,12/24/2023 0:00,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,TEC-AC-10004761,150,180,11,2,1650,326.4,1980
8510,8/17/2022 0:00,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10003691,120,130,1,4,120,4.8,130
8511,8/31/2022 0:00,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004965,20,20,2,3,40,-0.6,40
8512,4/30/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004233,30,30,2,5,60,-1.5,60
8513,5/26/2022 0:00,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10003601,60,70,2,3,120,17.9,140
8514,10/27/2022 0:00,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10002787,20,20,4,3,80,-0.6,80
8515,9/1/2022 0:00,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10003602,20,20,3,5,60,-1,60
8516,4/8/2022 0:00,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10002053,40,40,12,5,480,-2,480
8517,1/10/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002833,0,0,2,4,0,0,0
8518,12/1/2023 0:00,Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,FUR-FU-10002501,30,30,6,4,180,-1.2,180
8519,11/28/2022 0:00,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10002506,10,10,1,3,10,-0.3,10
8520,3/31/2023 0:00,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10003817,170,180,3,3,510,24.6,540
8521,6/15/2023 0:00,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10004860,270,300,3,5,810,75,900
8522,2/24/2023 0:00,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002268,40,50,14,2,560,139,700
8523,3/29/2022 0:00,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10000148,10,10,1,2,10,-0.2,10
8524,1/23/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004082,50,60,7,3,350,68.2,420
8525,7/4/2022 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10004348,30,40,2,2,60,19.2,80
8526,8/26/2022 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003424,40,50,6,2,240,59,300
8527,10/14/2022 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004654,10,10,3,5,30,-0.5,30
8528,9/30/2023 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10004571,130,160,2,4,260,53.6,320
8529,11/2/2023 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10000675,40,50,2,4,80,18,100
8530,10/24/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10001714,230,240,2,5,460,8,480
8531,1/8/2022 0:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10000380,30,30,4,5,120,-1.5,120
8532,2/5/2023 0:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10002713,10,10,2,3,20,-0.3,20
8533,1/31/2023 0:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10001370,440,500,7,2,3080,410,3500
8534,6/24/2023 0:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000513,330,390,3,5,990,160.5,1170
8535,2/26/2023 0:00,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,OFF-LA-10003223,10,10,2,5,20,-0.5,20
8536,7/9/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002217,50,60,3,3,150,28.2,180
8537,11/5/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003707,20,20,4,3,80,-0.6,80
8538,12/7/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000552,30,30,5,5,150,-1.5,150
8539,6/18/2023 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003183,10,10,3,2,30,-0.2,30
8540,11/18/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,TEC-CO-10000971,400,480,2,2,800,150.4,960
8541,2/14/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10003910,30,30,5,4,150,-1.2,150
8542,1/22/2023 0:00,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001172,20,30,2,5,40,18.5,60
8543,11/6/2022 0:00,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001270,340,420,7,3,2380,547.4,2940
8544,5/27/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10004571,180,200,2,3,360,34,400
8545,11/23/2022 0:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004053,20,20,1,5,20,-1,20
8546,1/7/2023 0:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003731,40,40,4,4,160,-1.6,160
8547,10/3/2022 0:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000962,20,30,2,3,40,19.1,60
8548,1/8/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001266,40,40,3,5,120,-2,120
8549,5/22/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10000452,10,10,4,3,40,-0.3,40
8550,9/4/2023 0:00,First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10000073,20,20,4,2,80,-0.4,80
8551,2/10/2023 0:00,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002368,10,10,3,4,30,-0.4,30
8552,12/1/2023 0:00,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10004248,10,10,4,5,40,-0.5,40
8553,12/29/2023 0:00,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,TEC-CO-10004202,660,720,3,5,1980,144,2160
8554,12/15/2022 0:00,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10000927,220,240,8,3,1760,152.8,1920
8555,4/4/2023 0:00,First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10002530,930,1060,7,4,6510,867.6,7420
8556,9/13/2022 0:00,Same Day,Consumer,United States,Plantation,Florida,33317,South,Technology,Accessories,TEC-AC-10002567,380,450,7,3,2660,476.5,3150
8557,7/15/2022 0:00,Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,OFF-ST-10002182,140,150,9,5,1260,82.5,1350
8558,12/6/2022 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004539,380,450,3,2,1140,201,1350
8559,5/16/2022 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002945,40,50,9,3,360,88.5,450
8560,2/11/2023 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004345,240,290,3,3,720,141.3,870
8561,6/25/2022 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004912,110,130,3,2,330,57.4,390
8562,3/13/2023 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,0,0,2,2,0,0,0
8563,3/30/2023 0:00,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10000847,1330,1450,5,2,6650,571,7250
8564,10/25/2023 0:00,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,OFF-BI-10000822,0,0,3,2,0,0,0
8565,6/3/2023 0:00,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,FUR-FU-10000747,200,220,6,3,1200,113.4,1320
8566,1/5/2023 0:00,First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,TEC-PH-10002350,60,70,3,2,180,28.6,210
8567,7/21/2023 0:00,First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,OFF-PA-10000697,20,20,4,4,80,-0.8,80
8568,7/24/2022 0:00,First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10002787,30,30,6,2,180,-0.6,180
8569,8/30/2022 0:00,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10004318,810,970,7,5,5670,1071.5,6790
8570,2/10/2023 0:00,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10001721,180,220,13,5,2340,509,2860
8571,3/19/2023 0:00,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,TEC-CO-10004202,420,480,2,5,840,96,960
8572,3/4/2023 0:00,Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003893,10,10,3,5,30,-0.5,30
8573,1/5/2023 0:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10004679,820,1000,5,3,4100,870,5000
8574,12/24/2023 0:00,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000249,20,20,2,5,40,-1,40
8575,8/10/2022 0:00,Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000053,10,10,3,2,30,-0.2,30
8576,2/11/2022 0:00,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,OFF-AP-10000804,10,10,4,3,40,-0.3,40
8577,11/4/2023 0:00,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10004188,90,100,1,4,90,6,100
8578,10/10/2022 0:00,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,FUR-TA-10004915,510,610,2,4,1020,175.6,1220
8579,5/20/2022 0:00,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,OFF-ST-10001228,30,30,2,3,60,-0.9,60
8580,6/26/2022 0:00,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,OFF-LA-10002368,0,0,1,4,0,0,0
8581,5/9/2023 0:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,FUR-FU-10003489,10,10,3,5,30,-0.5,30
8582,9/16/2022 0:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,OFF-PA-10000289,10,10,2,4,20,-0.4,20
8583,3/13/2023 0:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,TEC-AC-10004227,20,20,2,2,40,-0.4,40
8584,8/6/2022 0:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,OFF-ST-10000636,60,70,5,4,300,47.2,350
8585,2/17/2022 0:00,Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,OFF-BI-10003676,20,20,2,5,40,-1,40
8586,7/30/2022 0:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001116,10,10,7,2,70,-0.2,70
8587,5/24/2023 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10003832,1080,1290,5,2,5400,1024.2,6450
8588,1/6/2023 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10003040,160,170,5,3,800,44.9,850
8589,11/28/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002583,50,50,2,4,100,-2,100
8590,9/11/2023 0:00,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002053,0,0,2,4,0,0,0
8591,6/23/2022 0:00,First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10004846,10,10,3,2,30,-0.2,30
8592,2/2/2023 0:00,First Class,Consumer,United States,Greeley,Colorado,80634,West,Office Supplies,Envelopes,OFF-EN-10003134,20,20,2,2,40,-0.4,40
8593,2/9/2023 0:00,First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,FUR-FU-10001025,10,10,3,3,30,-0.3,30
8594,6/7/2022 0:00,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10002567,170,190,3,5,510,50.5,570
8595,6/28/2022 0:00,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10004094,440,500,4,5,1760,215,2000
8596,1/19/2023 0:00,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004364,10,10,2,3,20,-0.3,20
8597,7/25/2023 0:00,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10000474,30,40,1,2,30,9.2,40
8598,12/28/2023 0:00,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004308,70,70,4,5,280,-3.5,280
8599,12/31/2022 0:00,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10002012,0,0,3,2,0,0,0
8600,2/10/2023 0:00,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10002586,10,10,3,2,30,-0.2,30
8601,4/11/2022 0:00,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,OFF-AP-10000692,40,40,2,2,80,-0.8,80
8602,4/14/2023 0:00,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10001553,10,10,1,4,10,-0.4,10
8603,6/21/2022 0:00,Same Day,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,TEC-PH-10004908,410,480,7,4,2870,470.8,3360
8604,3/21/2023 0:00,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002217,30,30,2,4,60,-1.2,60
8605,3/1/2023 0:00,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002942,150,170,3,5,450,51.5,510
8606,8/13/2022 0:00,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10002890,150,180,5,2,750,146.4,900
8607,9/30/2022 0:00,Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East,Technology,Accessories,TEC-AC-10003614,20,20,2,4,40,-0.8,40
8608,12/30/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002878,50,60,2,4,100,17.6,120
8609,10/14/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10001626,20,20,4,5,80,-1,80
8610,4/28/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003272,290,350,2,2,580,113,700
8611,5/7/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002191,10,10,2,5,20,-0.5,20
